Registration Type,Corporation Name,Trade Name,Business Address,Business Address2,City,State,Zip,Phone Number,# ASE Certified Mechanics,Tow Storage Address ,Tow Storage 2,Tow Storage City,Tow Storage State,Tow Storage Zip,Tow Storage Phone,Issue Date,Expiration,Registration No.,Location
Corporation,"Mid-County Towing & Recovery, Inc.",Stronghold Towing,98 Derwood Circle,,Rockville,MD,,(301) 916-0660,0,,,,,,,06/29/1999,07/10/2001,99-MT-001022,"98 Derwood Circle
Rockville, MD
(39.105746, -77.15128)"
Corporation,"L'argent Group II, Inc.",Brakes Plus Automotive,19961 Aircraft Drive,,Germantown,MD,,(301) 540-5600,0,,,,,,,06/11/2000,10/27/2000,00-MT-000475,"19961 Aircraft Drive
Germantown, MD
(39.1834, -77.261289)"
Corporation,"Community Auto Service, Inc.","Community Auto Service, Inc.",4904 Hampden Lane,,Bethesda,MD,,(301) 652-5300,2,,,,,,,01/20/2006,01/20/2009,06-MT-000843,"4904 Hampden Lane
Bethesda, MD
(38.982708, -77.096411)"
Corporation,"Graeves Tire & Appliance Co., Inc.",Graeves Tire & Appliance,2401 University Blvd. West,,Wheaton,MD,,(301) 949-0211,7,,,,,,,01/08/1994,01/08/1997,94-MT-000845,"2401 University Blvd. West
Wheaton, MD
(39.041667, -77.050598)"
Corporation,"Bert's, Inc.",Middlebrook Exxon,12918 Middlebrook Road,,Germantown,MD,,(301) 540-2200,1,,,,,,,10/18/2001,10/04/2004,01-MT-000294,"12918 Middlebrook Road
Germantown, MD
(39.180414, -77.268843)"
Sole Proprietorship,,First Class Auto Glass,"702 Clopper Road, Apt. #12",,Gaithersburg,MD,20878,(240) 372-7065,0,,,,,,,04/04/2007,04/04/2008,07-MT-001619,"702 Clopper Road, Apt. #12
Gaithersburg, MD 20878
(39.14366, -77.223871)"
Corporation,"Ourisman Sales, Inc.",Ourisman Mazda,7809 Wisconsin Avenue,,Bethesda,MD,,(301) 656-5000,6,,,,,,,08/13/1997,01/24/2000,97-MT-000486,"7809 Wisconsin Avenue
Bethesda, MD
(38.988975, -77.095135)"
Corporation,"B & B Automotive Enterprises, LLC",Land Rover Rockville,1190 Rockville Pike,,Rockville,MD,,(301) 294-0117,0,,,,,,,07/05/2003,07/05/2006,03-MT-000630,"1190 Rockville Pike
Rockville, MD
(39.070201, -77.131247)"
Corporation,"Dye Team Mobil Restoration, Inc.","Dye Team Mobil Restoration, Inc.",9022 Gue Road,,Damascus,MD,,(301) 391-6100,0,,,,,,,04/05/2000,04/05/2003,00-MT-000460,"9022 Gue Road
Damascus, MD
(39.303039, -77.186148)"
Sole Proprietorship,,Central Auto Service,2405-B Reedie Drive,,Wheaton,MD,20902,(301) 933-3303,0,,,,,,,08/23/2001,07/22/2002,01-MT-001081,"2405-B Reedie Drive
Wheaton, MD 20902
(39.038584, -77.051501)"
Corporation,SBB Inc.,Diamond Auto,423-D East Diamond Avenue,,Gaithersburg,MD,,(301) 963-3888,0,,,,,,,06/30/1999,04/18/2000,99-MT-000582,"423-D East Diamond Avenue
Gaithersburg, MD
(39.141973, -77.188215)"
Partnership,,Distinctive Sound & Speed,,,,,,,0,,,,,,,02/03/1999,02/03/2002,99-MT-000740,
Corporation,"Rockville Harley-Davidson, Inc.",Battley Cycles/Battley Harley-Davidson,7830 Airpark Road,,Gaithersburg,MD,,(301) 948-4581,2,,,,,,,03/05/2016,03/06/2019,16-MT-000870,"7830 Airpark Road
Gaithersburg, MD
(39.170099, -77.160276)"
Corporation,"Solo Towing, Inc.",Solo Towing & Transport,,,Silver Spring,MD,,(301) 379-2790,0,,,,,,,03/06/1997,01/25/1999,97-MT-001908,"Silver Spring, MD
(38.996088, -77.028121)"
Sole Proprietorship,,RBS Auto Repair & Watercraft Repair,13100 Jingle Lane,,Wheaton,MD,20906,(301) 946-8716,0,,,,,,,05/06/1995,05/06/1998,95-MT-000331,"13100 Jingle Lane
Wheaton, MD 20906
(39.069681, -77.054695)"
Corporation,"Crom Auto, LLC",European Auto Repair,7564 Rickenbacker Drive,,Gaithersburg,MD,,(240) 388-4289,1,,,,,,,06/14/2011,06/13/2012,11-MT-001829,"7564 Rickenbacker Drive
Gaithersburg, MD
(39.173288, -77.155449)"
Corporation,Allstars Auto Clinic of Germantown,Sunoco,18001 Mateny Rd,,Germantown,MD,20874,(301) 515-8704,0,,,,,,,11/27/2018,11/27/2021,17-MT-002213,"18001 Mateny Rd
Germantown, MD 20874
(39.146999, -77.272383)"
Corporation,Quick & Easy services LLC,Quick & Easy Towing,12004 Gordon Avenue,,Beltsville,MD,20705,(240) 291-4675,0,12004 Gordon Avenue,,Beltsville,MD,20705,(240) 291-4675,05/15/2023,05/15/2024,23-MT-013607,"12004 Gordon Avenue
Beltsville, MD 20705
(39.05828653800006, -76.91204388499995)"
Sole Proprietorship,,Wolfz R.S.A.,19406 Sandy Lake Drive,,Gaithersburg,MD,20879,(301) 908-3420,0,,,,,,,06/01/2011,05/31/2012,11-MT-001827,"19406 Sandy Lake Drive
Gaithersburg, MD 20879
(39.174386, -77.191122)"
Corporation,The Germantown Lube Center,The Lube Center,11612 Middlebrook Road,,Germantown,MD,,(301) 540-9550,0,,,,,,,02/24/2010,02/24/2013,10-MT-001540,"11612 Middlebrook Road
Germantown, MD
(39.179626, -77.24011)"
Corporation,"Camacho Enterprises, LLC",JVC Auto Body,"7408 Westmore Road, G & H",,Rockville,MD,,(301) 838-0113,0,,,,,,,10/23/2006,10/16/2007,06-MT-001350,"7408 Westmore Road, G & H
Rockville, MD
(39.099398, -77.151747)"
Corporation,"Advanced Auto Service of Germantown, LLC","Advanced Auto Service of Germantown, Unit 52",13210 Wisteria Drive,,Germantown,MD,,(301) 972-2222,0,,,,,,,07/25/2016,07/25/2019,16-MT-001583,"13210 Wisteria Drive
Germantown, MD
(39.179828, -77.27466)"
Corporation,"Touch-Up Plus, Inc.",Touch-Up Plus,5619 Broadmoor Terrace N.,,Ijamsville,MD,,(301) 466-6189,0,,,,,,,01/28/2002,01/28/2003,02-MT-001203,"5619 Broadmoor Terrace N.
Ijamsville, MD
(39.383581, -77.322392)"
Sole Proprietorship,,First Alert Towing,4301 Maple Place,,Beltsville,MD,20705,(301) 768-5400,0,4301 Maple Place,,Beltsville,MD,,,11/08/2006,11/08/2009,06-MT-001420,"4301 Maple Place
Beltsville, MD 20705
(39.051604, -76.921278)"
Corporation,"Necromancer Industries, Inc.",Hungry Bear Automotive,8025 Snouffer School Road,,Gaithersburg,MD,,(301) 990-2990,3,,,,,,,08/11/2005,08/31/2007,05-MT-001398,"8025 Snouffer School Road
Gaithersburg, MD
(39.160281, -77.162005)"
Sole Proprietorship,,Julio's Towing,8829 Tuckerman Lane,,Potomac,MD,20854,(202) 409-5855,0,,,,,,,04/11/2007,04/11/2010,07-MT-001561,"8829 Tuckerman Lane
Potomac, MD 20854
(39.047868, -77.183157)"
Sole Proprietorship,,E & C  Auto Service,7408- I- J Westmore Road,,Rockville,MD,20850,(301) 251-2085,0,,,,,,,04/04/2006,04/04/2009,06-MT-000611,"7408- I- J Westmore Road
Rockville, MD 20850
(39.099398, -77.151747)"
Corporation,"JMM Enterprises, Inc",Aspen Hill Amoco,13800 Georgia Avenue,,Silver Spring,MD,,(301) 871-6320,2,,,,,,,12/22/1998,12/22/2001,98-MT-000724,"13800 Georgia Avenue
Silver Spring, MD
(39.081039, -77.075827)"
Corporation,"Nationwide Engine & Transmissions, II","Nationwide Engine & Transmissions, II",649 University Blvd.,,Silver Spring,MD,,(301) 439-8778,0,,,,,,,07/13/2001,02/20/2003,01-MT-001114,"649 University Blvd.
Silver Spring, MD
(38.999885, -76.995524)"
Corporation,"JQW, Inc.",Burtonsville Automotive Services,15520 old columbia pike,,burtonsville,md,20866,(301) 421-0182,0,,,,,,,07/22/2022,07/22/2025,16-MT-001582,"15520 old columbia pike
burtonsville, md 20866
(39.109999, -76.934512)"
Sole Proprietorship,,Rubio Auto Service,8031 Snouffer School Road,STE H,Gaithersburg,MD,20879,(240) 474-5496,0,,,,,,,10/08/2021,10/08/2024,17-MT-002157,"8031 Snouffer School Road
Gaithersburg, MD 20879
(39.160327, -77.162087)"
Sole Proprietorship,,Ricky's Towing Services,15814 Paramount Drive,,Rockville,MD,20855,(301) 444-9499,0,15814-C Paramount Drive,,Rockville,MD,20855-,(301) 444-9499,03/07/2015,03/07/2018,15-MT-001493,"15814 Paramount Drive
Rockville, MD 20855
(39.115679, -77.162695)"
Corporation,"Totas 3 & Auto Body, Inc.",Totas 3 & Auto Body,11909 Maple Avenue,,Rockville,MD,,(301) 770-9008,0,,,,,,,07/01/2009,07/01/2012,09-MT-001506,"11909 Maple Avenue
Rockville, MD
(39.051865, -77.112958)"
Corporation,"Three Rivers Glass Co., Inc.",Three Rivers Glass Co.,"7371-B Lockport Pl , P.O. Box 729",,Newington,VA,,(703) 550-9180,0,,,,,,,11/28/2001,11/28/2002,01-MT-000258,"7371-B Lockport Pl , P.O. Box 729
Newington, VA"
Corporation,"C B Squared Services, Inc.",Jiffy Lube #273,6510 New Hampshire Avenue,,Takoma Park,MD,20912,(301) 270-4900,0,,,,,,,07/24/2021,07/24/2024,15-MT-001281,"6510 New Hampshire Avenue
Takoma Park, MD 20912
(38.96935, -76.999864)"
Sole Proprietorship,,Ladson Automotive,6 West Ridge Road,,Mt. Airy,MD,21771,(301) 775-3133,0,,,,,,,11/15/2002,11/15/2003,02-MT-001228,"6 West Ridge Road
Mt. Airy, MD 21771
(39.381547, -77.169227)"
Corporation,"Gaithersburg Imported Car Service Center, Inc.",Gaithersburg Imported Cars,945 N. Frederick Avenue,,Gaithersburg,MD,,(301) 840-2165,1,,,,,,,12/05/2000,11/10/2003,00-MT-000189,"945 N. Frederick Avenue
Gaithersburg, MD
(39.157699, -77.217894)"
Corporation,"Safelite Fulfillment, Inc.",Safelite Auto Glass #6021,8031-G Snouffer School Road,,Gaithersburg,MD,,(301) 963-0334,0,,,,,,,09/23/2014,09/23/2017,14-MT-001706,"8031-G Snouffer School Road
Gaithersburg, MD
(39.160327, -77.162087)"
Corporation,"Tire Express Plus, LLC",Tire Express Plus,15520 Georgia Avenue,,Rockville,MD,,(301) 674-3525,0,,,,,,,07/08/2009,07/08/2012,09-MT-001693,"15520 Georgia Avenue
Rockville, MD
(39.110862, -77.076206)"
Corporation,"Mega Automotive Group, Inc.",Mega Automotive Group,11806 Coakley Circle,,Rockville,Maryland,20852,(240) 669-3187,1,,,,,,,11/09/2022,11/09/2025,21-MT-011920,"11806 Coakley Circle
Rockville, Maryland 20852
(39.04939, -77.10391)"
Corporation,"Turning Wheel Industries, LLC",Alloy Wheel Solutions,25500 Old Hundred Road,,Dickerson,MD,,(240) 388-4246,0,,,,,,,02/12/2016,02/12/2019,16-MT-002092,"25500 Old Hundred Road
Dickerson, MD
(39.274749, -77.337213)"
Corporation,"Geyer's Towing, Inc.",Geyer's Towing,19630 Waters Road,,Germantown,MD,20874,(301) 540-1600,0,19630 WATERS RD,,GERMANTOWN,MD,20874,(301) 540-1600,07/29/2023,07/29/2026,21-MT-007662,"19630 Waters Road
Germantown, MD 20874
(39.17858202, -77.273411032)"
Sole Proprietorship,,Tom Whiteman's Auto Service,8723 Ridge Road,,Bethesda,MD,20817,(301) 469-9111,0,,,,,,,02/13/2000,02/13/2003,00-MT-000880,"8723 Ridge Road
Bethesda, MD 20817
(38.999614, -77.124311)"
Corporation,"Shane Systems, LLC",Anchor Towing,16775 Oakmont Avenue,,Gaithersburg,MD,,(301) 656-5531,0,16775 Oakmont Avenue,,Gaithersburg,MD,20877-,(301) 656-5531,12/13/2014,12/13/2017,14-MT-001189,"16775 Oakmont Avenue
Gaithersburg, MD
(39.130958, -77.174881)"
Corporation,"Kensington Auto Repair Services, LLC",Logan's Automotive,10241 Kensington Pkwy.,,Kensington,MD,,(301) 946-0600,0,,,,,,,07/06/2015,07/06/2018,15-MT-001508,"10241 Kensington Pkwy.
Kensington, MD
(39.022164, -77.071945)"
Corporation,"Bell's Trim & Design, Inc.","Bell's Trim & Design, Inc.",6924 Warfield Road,,Gaithersburg,MD,,(301) 417-0708,0,,,,,,,03/06/2005,03/06/2008,05-MT-000556,"6924 Warfield Road
Gaithersburg, MD
(39.200983, -77.141726)"
Corporation,Test - Expire Date Edit DELETE,Delete this record,123 Main Street,,Rockville,MD,20850,(240) 777-3636,0,,,,,,,08/01/2017,08/28/2018,22-MT-013253,"123 Main Street
Rockville, MD 20850"
Corporation,"Jang Enterprises, Inc.",Quality Tune Up,8537 Piney Branch Road,,Silver Spring,MD,,(301) 495-4930,0,,,,,,,08/21/2002,08/21/2005,02-MT-000505,"8537 Piney Branch Road
Silver Spring, MD
(38.998384, -77.001541)"
Corporation,"Shady Grove BP Auto Care, LLC",Shady Grove BP Auto Care,16210 South Frederick Avenue,,Gaithersburg,MD,,(240) 601-6983,0,,,,,,,02/18/2010,02/18/2013,10-MT-001728,"16210 South Frederick Avenue
Gaithersburg, MD
(39.121408, -77.17606)"
Sole Proprietorship,,M & S Towing,5731 Tuxedo Road,,Hyattsville,MD,20781,(301) 777-6906,0,,,,,,,11/17/1999,11/17/2000,99-MT-001058,"5731 Tuxedo Road
Hyattsville, MD 20781
(38.917469, -76.921632)"
Corporation,"Penske Auto Centers, Inc.","Penske Auto Center,  #4399",14014 Connecticut Avenue,,Silver Spring,MD,,(301) 871-7744,0,,,,,,,05/08/2000,04/28/2003,00-MT-000615,"14014 Connecticut Avenue
Silver Spring, MD
(39.085137, -77.075027)"
Corporation,"Ourisman of Rockville, Inc.",Ourisman Volkswagen/Mazda of Rockville,801 Rockville Pike,,Rockville,Maryland,20852,(301) 424-7800,0,,,,,,,01/02/2020,01/02/2023,16-MT-002001,"801 Rockville Pike
Rockville, Maryland 20852
(39.0764, -77.13857)"
Corporation,"Darnestown Texaco, Inc.",Darnestown Texaco,14020 Darnestown Road,,Darnestown,MD,,(301) 840-8515,0,,,,,,,01/27/2000,12/04/2001,00-MT-000281,"14020 Darnestown Road
Darnestown, MD
(39.10287, -77.29045)"
Corporation,"C. J. Service, Inc.",Shady Grove Texaco,15730 Shady Grove Road,,Gaithersburg,MD,,(301) 948-8887,1,,,,,,,02/13/2003,12/14/2004,03-MT-000384,"15730 Shady Grove Road
Gaithersburg, MD
(39.113824, -77.186368)"
Sole Proprietorship,,Bel Pre Layhill Sunoco,2115 Bel Pre Road,,Silver Spring,MD,20906,(301) 460-9600,1,,,,,,,05/07/2018,05/07/2021,18-MT-000837,"2115 Bel Pre Road
Silver Spring, MD 20906
(39.090528, -77.04593)"
Corporation,"Banag & Sons Towing, LLC",Banag & Sons Towing,721 Monarch Ridge Road,,Frederick,MD,,(301) 915-7438,0,,,,,,,12/18/2009,12/18/2012,09-MT-001723,"721 Monarch Ridge Road
Frederick, MD
(39.409227, -77.469963)"
Corporation,"EZE Towing & Services, LLC",EZE Towing,20220 Frederick Road,,Germantown,MD,,(240) 483-3022,0,,,,,,,05/21/2013,05/21/2016,13-MT-001971,"20220 Frederick Road
Germantown, MD
(39.187958, -77.240769)"
Sole Proprietorship,,C & C Auto Services,8945 Brookville Road,,Silver Spring,MD,20910,(301) 587-1633,0,,,,,,,07/08/1995,07/08/1998,95-MT-000531,"8945 Brookville Road
Silver Spring, MD 20910
(39.003163, -77.052436)"
Corporation,"Westbard Citgo, Inc.",Westbard Citgo,5471 Westbard Avenue,,Bethesda,MD,20816,(301) 654-4140,0,,,,,,,10/06/2020,10/06/2021,20-MT-005280,"5471 Westbard Avenue
Bethesda, MD 20816
(38.96536, -77.107142)"
Corporation,"Milestone Automotive Group, Inc.",Aamco of Rockville,818 ROCKVILLE PIKE,,ROCKVILLE,Maryland,20852,(301) 424-5612,0,,,,,,,01/21/2020,01/21/2023,18-MT-002498,"818 ROCKVILLE PIKE
ROCKVILLE, Maryland 20852
(39.077004, -77.139149)"
Corporation,"Cal Auto Repair, LLC",FNF Auto Repair,4120 Howard Avenue,,Kensington,MD,,(301) 214-2286,0,,,,,,,07/08/2010,07/08/2013,10-MT-001301,"4120 Howard Avenue
Kensington, MD
(39.030439, -77.081193)"
Corporation,7060 CARROLL AVENUE LLC,OLD TOWN AUTO SERVICE CENTER,7060 CARROLL AVE,,TAKOMA PARK,MD,20912,(301) 891-3725,0,,,,,,,10/07/2022,10/07/2025,18-MT-002423,"7060 CARROLL AVE
TAKOMA PARK, MD 20912
(38.97517, -77.010212)"
Corporation,"Euro Motorcars, Inc.",Euro Motorcars Collision Center,5511 Nicholson Lane,,North Bethesda,MD,20852,(301) 770-3535,0,,,,,,,09/15/2017,09/15/2020,17-MT-001392,"5511 Nicholson Lane
North Bethesda, MD 20852
(39.044845, -77.109322)"
Corporation,"Bert's,  Inc.",Germantown Exxon,18701 Liberty Mill Road,,Germantown,MD,,(301) 972-6300,1,18701 Liberty Mill Road,,Germantown,MD,20874-,,02/26/2003,01/27/2006,03-MT-000269,"18701 Liberty Mill Road
Germantown, MD
(39.162419, -77.281391)"
Corporation,"CRG Auto Body and Repair, LLC",CRG Auto Body and Repair,936 Sligo Avenue,,Silver Spring,MD,,(301) 585-2805,1,,,,,,,02/29/2016,10/01/2018,16-MT-001543,"936 Sligo Avenue
Silver Spring, MD
(38.990239, -77.025302)"
Corporation,"Kensington Oil Co., Inc.",Kensington Amoco,3700 University Blvd. West,,Kensington,MD,,(301) 949-0269,0,,,,,,,06/21/2002,04/28/2003,02-MT-001923,"3700 University Blvd. West
Kensington, MD
(39.033338, -77.072993)"
Corporation,"Kurz Automotive, Inc.",Kurz Motorsports Paint & Cycle,19320 Woodfield Road,,Gaithersburg,MD,,(301) 990-6314,0,,,,,,,01/27/2004,01/27/2005,04-MT-001343,"19320 Woodfield Road
Gaithersburg, MD
(39.173178, -77.152136)"
Corporation,"East Gude Automotive, Inc.",East Gude Automotive,501 East Gude Drive,,Rockville,MD,,(301) 251-2844,1,,,,,,,02/12/2005,02/12/2008,05-MT-001163,"501 East Gude Drive
Rockville, MD
(39.106236, -77.14697)"
Sole Proprietorship,,5 Star Auto Glass,3615 Parklane Road,,Fairfax,VA,22030,(703) 477-4794,0,,,,,,,11/09/2010,11/09/2011,10-MT-001477,"3615 Parklane Road
Fairfax, VA 22030
(38.853555, -77.290078)"
Corporation,UNE Company,Billy's Auto Care,,,Rockville,MD,,(301) 881-5668,0,,,,,,,10/03/2009,10/03/2012,09-MT-001214,"Rockville, MD
(39.08419, -77.152896)"
Corporation,"Automobile Reconditioning Systems, LLC","Details, Details, Details",15125 Frederick Road,,Rockville,MD,,(301) 294-3050,0,,,,,,,06/13/2007,06/13/2010,07-MT-001577,"15125 Frederick Road
Rockville, MD
(39.103815, -77.156134)"
Corporation,"LNZ, Inc",Wilson's Auto Service,16900 Oakmont Avenue,,Gaithersburg,MD,,(301) 926-7330,0,,,,,,,05/16/2001,05/22/2002,01-MT-000046,"16900 Oakmont Avenue
Gaithersburg, MD
(39.133097, -77.175444)"
Corporation,"Belgrad Engineering, Inc.","Belgard Engineering, Inc,",811 Burlington Avenue,,Silver Spring,MD,,(301) 588-7500,0,,,,,,,01/13/2003,01/13/2006,03-MT-000829,"811 Burlington Avenue
Silver Spring, MD
(38.987643, -77.024754)"
Partnership,,Brand New Auto Finish,,,,,,,0,,,,,,,09/14/2007,09/14/2010,07-MT-001592,
Sole Proprietorship,,Congressional Towing & Transport,"12154 Darnestown Road, Suite 243",,Gaithersburg,MD,20876,(301) 256-0116,0,7406-H Westmore Road,,Rockville,MD,20850-,,10/21/2015,10/21/2018,15-MT-001851,"12154 Darnestown Road, Suite 243
Gaithersburg, MD 20876
(39.117673, -77.25241)"
Corporation,Leer Truck Accessory Ct.,Leer Truck Accessory Center,453 East Diamond Avenue,,Gaithersburg,MD,,(301) 417-6994,0,,,,,,,06/03/1996,06/03/1999,96-MT-001014,"453 East Diamond Avenue
Gaithersburg, MD
(39.141269, -77.185386)"
Sole Proprietorship,,C.A.A. Company,11508 Old Baltimore Pike,,Beltsville,MD,20705,(240) 423-4474,0,,,,,,,04/02/2015,04/01/2016,15-MT-002097,"11508 Old Baltimore Pike
Beltsville, MD 20705
(39.041121, -76.89825)"
Corporation,"Bethesda Motor Works, Inc.",Bethesda Motor Works Auto Body,"5200 River Road, Building #2",,Bethesda,MD,,(301) 654-3333,0,,,,,,,01/10/2004,01/10/2005,04-MT-001341,"5200 River Road, Building #2
Bethesda, MD
(38.964719, -77.103718)"
Corporation,"Culp Welding & Manufacturing, Inc.",Culp Welding & Manufacturing,2621 Garfield Avenue,,Silver Spring,MD,,(301) 588-5700,0,,,,,,,01/08/1997,09/29/1999,97-MT-000443,"2621 Garfield Avenue
Silver Spring, MD
(39.001658, -77.054705)"
Corporation,Whip Inc,Whip Inc,14670 Southlawn Lane,,Rockville,MD,20850,(240) 449-7238,0,,,,,,,01/14/2021,01/14/2022,21-MT-006493,"14670 Southlawn Lane
Rockville, MD 20850
(39.095916, -77.139151)"
Corporation,"HELPAMERICA, Inc.","HELPAMERICA, Inc.",429 E. Diamond Avenue,,Gaithersburg,MD,20877,(240) 483-5057,0,,,,,,,03/29/2019,03/29/2022,18-MT-002227,"429 E. Diamond Avenue
Gaithersburg, MD 20877
(39.141912, -77.187516)"
Corporation,"1st Choice Collision, LLC","1st Choice Collision, LLC",5531 Nicholson Lane,,Rockville,MD,20852,(301) 881-0711,1,,,,,,,10/14/2020,10/14/2021,20-MT-005329,"5531 Nicholson Lane
Rockville, MD 20852
(39.044809, -77.109912)"
Corporation,4 Stef Corporation,Poolesville Getty,20021 Fisher Avenue,,Poolesville,MD,,(301) 349-0060,0,,,,,,,10/14/2008,10/14/2011,08-MT-001412,"20021 Fisher Avenue
Poolesville, MD
(39.146343, -77.417998)"
Corporation,"SK Certified Car Repair & Towing, LLC",SK Certified Car Repair & Towing,7406-H-N-I Westmore Road,,Rockville,MD,,(301) 444-4444,0,7406-I Westmore Road,,Rockville,MD,20852-,,02/22/2015,02/22/2018,15-MT-001220,"7406-H-N-I Westmore Road
Rockville, MD
(39.099398, -77.151747)"
Sole Proprietorship,,S & S Towing & Recovery,10400 Haywood Drive,,Wheaton,MD,20902,(301) 257-0606,0,,,,,,,02/08/1999,02/08/2000,99-MT-001055,"10400 Haywood Drive
Wheaton, MD 20902
(39.026352, -77.052379)"
Sole Proprietorship,,Vehicle Dynamics,8303 Snouffer School Road,,Gaithersburg,MD,20879,(301) 948-3203,2,,,,,,,05/09/2001,05/09/2004,01-MT-000224,"8303 Snouffer School Road
Gaithersburg, MD 20879
(39.165938, -77.170069)"
Corporation,"Auto Therapy, LLC",Auto Therapy,8027 Snouffer School Rd,A,Gaithersburg,MD,20879,(301) 417-7111,0,,,,,,,08/20/2022,08/20/2025,16-MT-000976,"8027 Snouffer School Rd
Gaithersburg, MD 20879
(39.160403, -77.162234)"
Sole Proprietorship,,Express Towing,800 Daleview Drive,,Silver Spring,MD,20901,(240) 281-2338,0,,,,,,,06/15/2009,09/21/2009,09-MT-001742,"800 Daleview Drive
Silver Spring, MD 20901
(39.005967, -76.994952)"
Corporation,Rockville New and Used Tires LLC,Rockville New and Used Tires,5607 Kraft Drive,,Rockville,MARYLAND (MD),20852,(240) 546-6039,0,,,,,,,08/04/2020,08/04/2021,20-MT-004202,"5607 Kraft Drive
Rockville, MARYLAND (MD) 20852
(39.057953, -77.113943)"
Corporation,"Personal Touch Towing & Recovery, inc.",Personal Touch Towing & Recovery,3720 Brice Run Road,,Randallstown,MD,,(240) 388-4220,0,422 North Stonestreet Avenue,,Rockville,MD,20850-,(301) 340-1000,07/11/2006,07/11/2007,06-MT-001580,"3720 Brice Run Road
Randallstown, MD
(39.36952, -76.796522)"
Corporation,"Varhidy Associates, Inc.",Kensington Simca Service,4114 Howard Avenue,,Kensington,MD,,(301) 564-1377,0,,,,,,,02/13/2015,02/13/2018,15-MT-000387,"4114 Howard Avenue
Kensington, MD
(39.030442, -77.08124)"
Corporation,"Tolker/Woodward, Inc.",Tolker Auto Service,427-A East Diamond Avenue,,Gaithersburg,MD,,(301) 869-9360,1,,,,,,,12/05/2003,04/19/2005,03-MT-000188,"427-A East Diamond Avenue
Gaithersburg, MD
(39.141934, -77.187762)"
Corporation,Lakeforest Chrysler Plymouth,Fitzgerald's Lakeforest-Toyota,903 N. Frederick Avenue,,Gaithersburg,MD,,(301) 921-0300,6,,,,,,,04/30/1995,04/30/1998,95-MT-000223,"903 N. Frederick Avenue
Gaithersburg, MD
(39.157068, -77.217299)"
Corporation,"National Auto Body, Inc.",National Auto Body,12300 Parklawn Drive,,Rockville,MD,,(301) 881-8200,0,,,,,,,06/08/1997,06/08/2000,97-MT-000397,"12300 Parklawn Drive
Rockville, MD
(39.058196, -77.11049)"
Sole Proprietorship,,A.R. Service,13413 Smokewood Terrace,,Germantown,MD,20874,(301) 793-2238,0,,,,,,,07/30/2003,07/30/2006,03-MT-000484,"13413 Smokewood Terrace
Germantown, MD 20874
(39.148062, -77.279839)"
Sole Proprietorship,,Performance Towing & Recovery,4935 Nicholson Court,,Kensington,MD,20895,(301) 951-0200,0,,,,,,,12/05/1991,12/05/1994,91-MT-000306,"4935 Nicholson Court
Kensington, MD 20895
(39.045098, -77.103056)"
Sole Proprietorship,,Fender Bender Repair,19322 Woodfield Road,,Gaithesburg,MD,20879,(301) 258-8864,1,,,,,,,02/10/2000,02/10/2003,00-MT-000153,"19322 Woodfield Road
Gaithesburg, MD 20879
(39.173178, -77.152136)"
